word,frequency,normalized_frequency
waterslife,4,1.2539184952978055
ecodefenders,1,0.3134796238244514
ecouprising,1,0.3134796238244514
biodiversidad,1,0.3134796238244514
biodiversity,1,0.3134796238244514
planet,1,0.3134796238244514
biodiversité,1,0.3134796238244514
animalwelfare,1,0.3134796238244514
planetpower,1,0.3134796238244514
stopextinction,1,0.3134796238244514
vaping,1,0.3134796238244514
opioids,1,0.3134796238244514
invasion,1,0.3134796238244514
live,3,0.9404388714733543
fishkills,8,2.507836990595611
toxicalgaerick,1,0.3134796238244514
medicarefraudrick,1,0.3134796238244514
climatechangedenierrick,1,0.3134796238244514
nolightrailrick,1,0.3134796238244514
cancelmedicaidrick,1,0.3134796238244514
trumpbffrick,1,0.3134796238244514
scuba,2,0.6269592476489028
feedly,7,2.19435736677116
onehealth,2,0.6269592476489028
votenelson,1,0.3134796238244514
votegillumking,1,0.3134796238244514
eaglesnation,1,0.3134796238244514
phenomenon,3,0.9404388714733543
deadzone,3,0.9404388714733543
l…,1,0.3134796238244514
oceandeadzones,2,0.6269592476489028
climatechangeisreal,2,0.6269592476489028
irma,1,0.3134796238244514
harmfulalgalblooms,1,0.3134796238244514
sharkcon,1,0.3134796238244514
actonclimate,2,0.6269592476489028
defendclimate,2,0.6269592476489028
thingstodo,1,0.3134796238244514
fitness,1,0.3134796238244514
today,1,0.3134796238244514
wastewater,15,4.702194357366771
marketing,1,0.3134796238244514
tourism,10,3.1347962382445136
map,1,0.3134796238244514
pollutioin,1,0.3134796238244514
votegillum,6,1.8808777429467085
weekinreview,2,0.6269592476489028
protest,2,0.6269592476489028
zeka,1,0.3134796238244514
environmet,1,0.3134796238244514
collegelife,2,0.6269592476489028
famu,8,2.507836990595611
ucf,10,3.1347962382445136
uf,1,0.3134796238244514
fau,9,2.8213166144200628
fsu,2,0.6269592476489028
wakenbait,2,0.6269592476489028
linesider,2,0.6269592476489028
inshorefishing,4,1.2539184952978055
getbaited,2,0.6269592476489028
museumday,1,0.3134796238244514
free,1,0.3134796238244514
votebluevote,1,0.3134796238244514
waterpollution,3,0.9404388714733543
upwithbrightside,2,0.6269592476489028
jax,2,0.6269592476489028
highlights,1,0.3134796238244514
beauitful,2,0.6269592476489028
economic,2,0.6269592476489028
weird,1,0.3134796238244514
odd,1,0.3134796238244514
strange,1,0.3134796238244514
immigration,1,0.3134796238244514
canadian,1,0.3134796238244514
ctl,1,0.3134796238244514
theburg,2,0.6269592476489028
thankfulsunday,1,0.3134796238244514
oilpainting,2,0.6269592476489028
forsale,2,0.6269592476489028
office,2,0.6269592476489028
anywhere,2,0.6269592476489028
original,2,0.6269592476489028
